"Data" , "Round of tournment" , "Name1" , "Name2" , "Sets", "Name of tournment" , "Clay", "1st SERVE %", "1st SERVE POINTS WON", "2nd SERVE POINTS WON", "BREAK POINTS WON", "TOTAL RETURN POINTS WON", "TOTAL POINTS WON", "DOUBLE FAULTS", "ACES", "Info about Sportsmen1", "Info about Sportsmen2"


22.05.15 , "qual." , "Igor Sijsling" , "Marius Copil" , "6-2, 6-4" , "Paris" , "Clay" , 32/46 (70%) , 29/55 (53%) , 24/32 (75%) , 22/29 (76%) , 12/14 (86%) , 10/26 (38%) , 23/55 (42%) , 10/46 (22%) , 59/101 (58%) , 42/101 (42%) , 0 , 1 , 2 , 3 , "Holland 18.08.87, 27 years 190 cm 80 kg Right-handed 166 311 1.718.004 $" , "Romania 17.10.90, 24 years 202 238 462.293 $"

25.05.15 , "1st round" , "Ricardo Urzua-Rivera" , "Ryusei Makiguchi" , "7-5, 6-3" , "Argentina F7" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Chile 10.02.89, 26 years 170 cm 64 kg Right-handed 814 23 47.209 $" , "Japan 03.05.91, 24 years 521 65 38.644 $"

25.05.15 , "1st round" , "Thomaz Bellucci" , "Marinko Matosevic" , "6-1, 6-2, 6-4" , "Paris" , "Clay" , 42/73 (58%) , 49/76 (64%) , 27/42 (64%) , 26/49 (53%) , 22/31 (71%) , 10/27 (37%) , 7/10 (70%) , 2/4 (50%) , 40/76 (53%) , 24/73 (33%) , 89/149 (60%) , 60/149 (40%) , 2 , 1 , 5 , 2 , "Brazil 30.12.87, 27 years 189 cm 82 kg 2005 Left-handed 40 1065 3.313.558 $" , "Australia 08.08.85, 29 years 100 526 1.724.154 $"

19.05.15 , "q 1" , "Thomas Fabbiano" , "Guillaume Rufin" , "6-4, 6-2" , "Paris" , "Clay" , 46/77 (60%) , 36/70 (51%) , 30/46 (65%) , 22/36 (61%) , 18/31 (58%) , 14/34 (41%) , 4/15 (27%) , 1/7 (14%) , 34/70 (49%) , 29/77 (38%) , 82/147 (56%) , 65/147 (44%) , 3 , 6 , 4 , 0 , "Italy 26.05.89, 26 years 170 cm 65 kg Right-handed 179 275 282.345 $" , "France 26.05.90, 25 years 188 cm 80 kg Right-handed 319 146 723.108 $"

27.05.15 , "1st round" , "Akiko Omae" , "Michika Ozeki" , "6-0, 6-1" , "Balikpapan" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 29.01.93, 22 years 402 79" , "Japan 17.03.92, 23 years 598 34"

26.05.15 , "1st round" , "Yuanyi Yu" , "Septiana Zahiroh" , "7-5, 6-2" , "Balikpapan" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "China 01.01.95, 20 years" , "Indonesia 12.09.96, 18 years"

27.05.15 , "1st round" , "Nudnida Luangnam" , "Pei-Chi Lee" , "4-1 retired Pei-Chi Lee" , "Balikpapan" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Thailand 27.02.87, 28 years 383 87" , "Taipei (CHN) 16.10.94, 20 years 580 36"

26.05.15 , "1st round" , "Prarthana Thombare" , "Shweta Rana" , "Shweta Rana - walk over" , "Balikpapan" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "India 18.06.94, 20 years 623 32" , "India 09.08.93, 21 years 836 15"

26.05.15 , "1st round" , "Hirono Watanabe" , "Abbie Myers" , "6-3, 6-2" , "Balikpapan" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 22.07.87, 27 years 859 14" , "Australia 18.07.94, 20 years 513 47"

26.05.15 , "1st round" , "Harriet Dart" , "Lavinia Tananta" , "3-6, 6-3, 6-3" , "Balikpapan" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "United Kingdom 28.07.96, 18 years 392 83" , "Indonesia 03.11.87, 27 years 803 16"

26.05.15 , "1st round" , "Kanami Tsuji" , "Dan Ni Wang" , "6-1, 6-2" , "Balikpapan" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 24.01.96, 19 years 652 30" , "China 12.06.93, 21 years"

26.05.15 , "1st round" , "Lea Tholey" , "Daniela Ciobanu" , "6-2, 6-2" , "Galati" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "France 03.09.95, 19 years 887 16" , "0 09.03.95, 20 years 718 22"

27.05.15 , "1st round" , "Miyabi Inoue" , "Ayu-Fani Damayanti" , "6-0, 6-2" , "Balikpapan" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 19.11.91, 23 years 300 135" , "Indonesia 29.11.88, 26 years 865 16"

25.05.15 , "1st round" , "Andrey Kuznetsov" , "Malek Jaziri" , "6-3, 6-2, 6-4" , "Paris" , "Clay" , 33/64 (52%) , 43/74 (58%) , 28/33 (85%) , 28/43 (65%) , 24/31 (77%) , 13/31 (42%) , 5/9 (56%) , 1/1 (100%) , 33/74 (45%) , 12/64 (19%) , 85/138 (62%) , 53/138 (38%) , 1 , 3 , 7 , 1 , "Russia 22.02.91, 24 years 120 465 1.019.119 $" , "Tunisia 20.01.84, 31 years 183 cm 71 kg Right-handed 85 618 796.575 $"

19.05.15 , "q 1" , "Albert Montanes" , "Jarmere Jenkins" , "6-3, 6-0" , "Paris" , "Clay" , 25/36 (69%) , 30/61 (49%) , 19/25 (76%) , 17/30 (57%) , 9/11 (82%) , 11/31 (35%) , 33/61 (54%) , 8/36 (22%) , 61/97 (63%) , 36/97 (37%) , 2 , 4 , 1 , 2 , "Spain 26.11.80, 34 years 175 cm 70 kg 1999 Right-handed 155 335 5.489.542 $" , "USA 25.11.90, 24 years 206 233 89.738 $"

26.05.15 , "1st round" , "Nico Matic" , "Plamen Milushev" , "6-3, 6-1" , "Bosnia &" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Germany 01.01.92, 23 years 899 16 9.316 $" , "Bulgaria 06.08.94, 20 years 3.620 $"

19.05.15 , "q 1" , "Somdev Devvarman" , "Enzo Couacaud" , "6-2, 4-6, 7-5" , "Paris" , "Clay" , 50/101 (50%) , 46/91 (51%) , 28/50 (56%) , 28/46 (61%) , 34/51 (67%) , 25/45 (56%) , 5/10 (50%) , 3/11 (27%) , 38/91 (42%) , 39/101 (39%) , 100/192 (52%) , 92/192 (48%) , 0 , 4 , 2 , 4 , "India 13.02.85, 30 years 169 298 1.361.798 $" , "France 01.03.95, 20 years 216 223 42.903 $"

26.05.15 , "1st round" , "Jeremy Chardy" , "Michael Berrer" , "4-6, 6-3, 6-4, 6-4" , "Paris" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "France 12.02.87, 28 years 187 cm 75 kg 2006 Right-handed 45 985 4.532.069 $" , "Germany 01.07.80, 34 years 190 cm 99 kg 1999 Left-handed 145 361 2.348.218 $"

19.05.15 , "q 1" , "Jordi Samper-Montana" , "Jules Marie" , "5-7, 6-3, 6-4" , "Paris" , "Clay" , 56/97 (58%) , 70/106 (66%) , 36/56 (64%) , 39/70 (56%) , 16/41 (39%) , 11/36 (31%) , 8/15 (53%) , 7/15 (47%) , 56/106 (53%) , 45/97 (46%) , 108/203 (53%) , 95/203 (47%) , 0 , 7 , 2 , 1 , "Spain 23.04.90, 25 years 240 203 130.452 $" , "France 01.09.91, 23 years 250 199 64.536 $"

01.01.70 , "q 1" , "Ao Gai" , "Na-Ri Kim" , "6-4, 3-6, 6-0" , "Bangkok" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "China 11.01.95, 20 years 734 21" , "Republic of Korea 04.04.90, 25 years 688 25"

26.05.15 , "1st round" , "Juan Matias Gonzalez Carrasco" , "Stefan Merunka" , "6-1, 6-1" , "Egypt F20" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Chile 18.02.94, 21 years 7.768 $" , "Bosnia and Herzeg. 04.10.94, 20 years 5.995 $"

26.05.15 , "1st round" , "Tobias Dankl" , "Ahmed Chaudary" , "6-3, 6-4" , "Egypt F20" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Germany 10.08.90, 24 years 998 $" , "Pakistan 17.12.93, 21 years 208 $"

26.05.15 , "1st round" , "Robbie Ridout" , "Enrico Becuzzi" , "6-0, 6-0" , "Egypt F20" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "United Kingdom 19.04.95, 20 years 1.568 $" , "Italy 23.03.73, 42 years 8.141 $"

26.05.15 , "1st round" , "Thomas Brechemier" , "Luke Power" , "6-1, 6-4" , "Egypt F20" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "France 28.06.96, 18 years 867 19 2.898 $" , "United Kingdom 30.11.94, 20 years 128 $"

26.05.15 , "1st round" , "Santiago Giraldo/Dusan Lajovic" , "Tristan Lamasine/Johan Sebastien Tatlot" , "6-3, 7-65" , "Paris" , "Clay" , 43/60 (72%) , 45/66 (68%) , 34/43 (79%) , 27/45 (60%) , 9/17 (53%) , 12/21 (57%) , 3/8 (38%) , 2/3 (67%) , 27/66 (41%) , 17/60 (28%) , 70/126 (56%) , 56/126 (44%) , 1 , 1 , 2 , 2 , "Colombia 27.11.87, 27 years 185 cm 70 kg 2006 Right-handed" , "Serbia 30.06.90, 24 years" , "France 05.03.93, 22 years" , "France 26.03.96, 19 years"

27.05.15 , "1st round" , "Daniel Nestor/Leander Paes" , "James Duckworth/Chris Guccione" , "6-2, 5-7, 7-5" , "Paris" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Canada 04.09.72, 42 years 192 cm 87 kg Left-handed" , "India 17.06.73, 41 years" , "Australia 21.01.92, 23 years" , "Australia 30.07.85, 29 years 200 cm 91 kg 2003 Left-handed"

27.05.15 , "1st round" , "Sandro Ehrat" , "Lucian Vespan" , "6-2, 3-0 retired Lucian Vespan" , "Turkey F21" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Switzerland 18.04.91, 24 years 677 36 61.638 $" , "Romania 30.10.68, 46 years"

26.05.15 , "1st round" , "Piotr Grynkowski" , "Sasha Supruniuk" , "6-0, 6-0" , "Turkey F21" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Poland 12.06.92, 22 years 1.058 $" , "Argentina 18.08.95, 19 years 362 $"

28.05.15 , "1st round" , "Julius Tverijonas" , "Galo Barrezueta" , "6-0, 6-3" , "Turkey F21" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Lithuania 14.06.94, 20 years 2.734 $" , "Ecuador 13.08.94, 20 years 2.495 $"

26.05.15 , "1st round" , "Ruan Roelofse" , "Anil Yuksel" , "6-2, 6-2" , "Turkey F21" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "JAR 18.11.89, 25 years 435 95 72.159 $" , "Turkey 19.05.90, 25 years 709 33 27.354 $"

26.05.15 , "1st round" , "Arthur Surreaux" , "Simeon Rossier" , "6-0, 6-0" , "Turkey F21" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "France 11.02.87, 28 years 568 55 15.051 $" , "Switzerland 15.01.95, 20 years 5.606 $"

26.05.15 , "1st round" , "Bastian Trinker" , "Mert Adanali" , "6-4, 6-1" , "Turkey F21" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Austria 11.05.90, 25 years 369 121 42.782 $" , "Turkey 05.01.96, 19 years 2.558 $"

26.05.15 , "1st round" , "Christopher Heyman" , "Dekel Bar" , "6-4, 6-1" , "Turkey F21" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Belgium 08.10.93, 21 years 823 22 5.576 $" , "Izrael 15.03.93, 22 years 726 31 20.739 $"

26.05.15 , "1st round" , "Ricardo Rodriguez-Pace" , "Sefa Suluoglu" , "6-1, 6-2" , "Turkey F21" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Venezuela 28.04.93, 22 years 421 99 48.352 $" , "Turkey 08.05.95, 20 years 5.717 $"

26.05.15 , "1st round" , "Altug Celikbilek" , "Antonio Campo" , "6-0, 5-7, 6-4" , "Turkey F21" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Turkey 07.09.96, 18 years 4.104 $" , "Italy 04.08.93, 21 years 8.945 $"

27.05.15 , "1st round" , "Constantin Belot" , "Egehan Sertkaya" , "6-1, 6-0" , "Turkey F21" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "France 20.02.91, 24 years 899 16 19.973 $" , "Turkey 27.04.96, 19 years 330 $"

26.05.15 , "1st round" , "Naomi Totka" , "Efriliya Herlina" , "6-0, 6-4" , "Balikpapan" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Hungary 19.10.95, 19 years 427 71" , "Indonesia 24.04.95, 20 years"

19.05.15 , "q 1" , "Gastao Elias" , "Arthur De Greef" , "6-4, 6-2" , "Paris" , "Clay" , 27/50 (54%) , 31/59 (53%) , 18/27 (67%) , 17/31 (55%) , 13/23 (57%) , 8/28 (29%) , 6/10 (60%) , 3/8 (38%) , 34/59 (58%) , 19/50 (38%) , 65/109 (60%) , 44/109 (40%) , 4 , 2 , 4 , 0 , "Portugal 24.11.90, 24 years 180 cm 70 kg Right-handed 152 342 398.841 $" , "Belgium 27.03.92, 23 years 288 168 86.181 $"

21.05.15 , "q 2" , "Gastao Elias" , "Guido Pella" , "7-5, 5-7, 7-5" , "Paris" , "Clay" , 63/114 (55%) , 64/101 (63%) , 51/63 (81%) , 47/64 (73%) , 26/51 (51%) , 20/37 (54%) , 3/7 (43%) , 2/9 (22%) , 34/101 (34%) , 37/114 (32%) , 111/215 (52%) , 104/215 (48%) , 7 , 1 , 9 , 1 , "Portugal 24.11.90, 24 years 180 cm 70 kg Right-handed 152 342 398.841 $" , "Argentina 17.05.90, 25 years 182 cm 75 kg Left-handed 113 474 565.277 $"

20.05.15 , "q 2" , "Yoshihito Nishioka" , "Norbert Gombos" , "2-6, 6-2, 8-6" , "Paris" , "Clay" , 57/90 (63%) , 68/106 (64%) , 37/57 (65%) , 49/68 (72%) , 21/33 (64%) , 16/38 (42%) , 3/7 (43%) , 2/8 (25%) , 41/106 (39%) , 32/90 (36%) , 99/196 (51%) , 97/196 (49%) , 2 , 5 , 1 , 9 , "Japan 27.09.95, 19 years 146 360 81.808 $" , "Slovakia 13.08.90, 24 years 103 504 169.519 $"

26.05.15 , "1st round" , "Pol Toledo Bague" , "Antso Rakotondramanga" , "6-1, 6-3" , "Spain F15" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Spain 22.12.94, 20 years 613 46 22.858 $" , "Madagascar 17.07.88, 26 years 5.854 $"

27.05.15 , "2nd round" , "Gilles Simon" , "Martin Klizan" , "7-5, 6-2, 6-3" , "Paris" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "France 27.12.84, 30 years 180 cm 65 kg 2002 Right-handed 13 2210 9.035.013 $" , "Slovakia 11.07.89, 25 years 187 cm 75 kg Left-handed 36 1170 1.956.622 $"

22.05.15 , "qual." , "Yoshihito Nishioka" , "Guilherme Clezar" , "6-2, 6-1" , "Paris" , "Clay" , 40/68 (59%) , 38/68 (56%) , 24/40 (60%) , 16/38 (42%) , 17/28 (61%) , 15/30 (50%) , 5/14 (36%) , 1/9 (11%) , 37/68 (54%) , 27/68 (40%) , 78/136 (57%) , 58/136 (43%) , 0 , 3 , 5 , 1 , "Japan 27.09.95, 19 years 146 360 81.808 $" , "Brazil 31.12.92, 22 years 172 288 226.295 $"

24.05.15 , "1st round" , "Ernests Gulbis" , "Igor Sijsling" , "6-4, 6-4, 7-63" , "Paris" , "Clay" , 54/96 (56%) , 78/110 (71%) , 42/54 (78%) , 50/78 (64%) , 25/42 (60%) , 15/32 (47%) , 4/9 (44%) , 2/6 (33%) , 45/110 (41%) , 29/96 (30%) , 112/206 (54%) , 94/206 (46%) , 5 , 1 , 15 , 0 , "Latvia 30.08.88, 26 years 190 cm 76 kg 2004 Right-handed 29 1275 5.120.941 $" , "Holland 18.08.87, 27 years 190 cm 80 kg Right-handed 166 311 1.718.004 $"

01.01.70 , "2nd round" , "Emily Webley-Smith" , "Viktorija Golubic" , "6-2, 7-66" , "Bangkok" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "United Kingdom 14.07.84, 30 years 307 127" , "Switzerland 16.10.92, 22 years 241 188"

26.05.15 , "1st round" , "Kevin Anderson" , "Tim Smyczek" , "6-4, 6-4, 6-2" , "Paris" , "Clay" , 48/84 (57%) , 60/85 (71%) , 42/48 (88%) , 40/60 (67%) , 20/36 (56%) , 12/25 (48%) , 4/10 (40%) , 0/10 (0%) , 33/85 (39%) , 22/84 (26%) , 95/169 (56%) , 74/169 (44%) , 6 , 2 , 9 , 0 , "JAR 18.05.86, 29 years 201 cm 89 kg Right-handed 17 1970 4.682.881 $" , "USA 30.12.87, 27 years 178 cm 66 kg Right-handed 73 688 943.708 $"

01.01.70 , "q 1" , "Yurika Sema" , "Junjuti Dorkkulab" , "6-0, 6-0" , "Bangkok" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Japan 25.12.86, 28 years 566 38" , "Thailand 09.06.98, 16 years"

01.01.70 , "q 1" , "Peangtarn Plipuech" , "Julaluck Sae-Eung" , "6-1, 6-4" , "Bangkok" , "Hard" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Thailand 15.11.92, 22 years 457 61" , "Thailand 27.01.95, 20 years"

26.05.15 , "1st round" , "Anastasiya Vasylyeva" , "Polina Leykina" , "5-7, 6-2, 6-4" , "Moscow" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Ukraine 18.01.92, 23 years 213 232" , "Russia 20.09.94, 20 years 430 70"

27.05.15 , "2nd round" , "Caroline Romeo" , "Oana Gavrila" , "6-0, 6-3" , "Galati" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "France 16.07.94, 20 years 520 46" , "Romania 19.04.98, 17 years"

27.05.15 , "2nd round" , "Karine Sarkisova" , "Anastasiya Vasylyeva" , "7-61, 7-60" , "Moscow" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Russia 07.06.98, 16 years 627 31" , "Ukraine 18.01.92, 23 years 213 232"

19.05.15 , "q 1" , "Jason Jung" , "Andrej Martin" , "6-72, 6-3, 7-5" , "Paris" , "Clay" , 74/102 (73%) , 76/119 (64%) , 48/74 (65%) , 48/76 (63%) , 15/28 (54%) , 17/43 (40%) , 6/15 (40%) , 4/10 (40%) , 54/119 (45%) , 39/102 (38%) , 117/221 (53%) , 104/221 (47%) , 2 , 7 , 2 , 4 , "USA 15.06.89, 25 years 173 cm 60 kg Right-handed 211 226 48.563 $" , "Slovakia 20.09.89, 25 years 192 248 331.216 $"

24.05.15 , "1st round" , "Roberto Bautista-Agut" , "Florian Mayer" , "6-3, 6-1, 6-3" , "Paris" , "Clay" , 51/74 (69%) , 53/83 (64%) , 41/51 (80%) , 28/53 (53%) , 14/23 (61%) , 13/30 (43%) , 6/13 (46%) , 1/3 (33%) , 42/83 (51%) , 19/74 (26%) , 97/157 (62%) , 60/157 (38%) , 0 , 3 , 4 , 3 , "Spain 14.04.88, 27 years 181 cm 73 kg Right-handed 20 1750 2.412.888 $" , "Germany 05.10.83, 31 years 190 cm 81 kg 2001 Right-handed 527 63 5.206.428 $"

24.05.15 , "1st round" , "Marcos Baghdatis" , "Ivo Karlovic" , "7-65, 6-4, 6-4" , "Paris" , "Clay" , 36/100 (36%) , 67/112 (60%) , 32/36 (89%) , 51/67 (76%) , 40/64 (63%) , 23/45 (51%) , 3/14 (21%) , 1/3 (33%) , 38/112 (34%) , 28/100 (28%) , 110/212 (52%) , 102/212 (48%) , 8 , 11 , 8 , 21 , "Cyprus 17.06.85, 29 years 182 cm 80 kg 2003 Right-handed 59 832 6.045.611 $" , "Croatia 28.02.79, 36 years 208 cm 104 kg 2000 Right-handed 25 1330 5.722.332 $"

26.05.15 , "1st round" , "Michael Linzer" , "Moos Sporken" , "6-1, 6-1" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Austria 02.11.89, 25 years 415 104 70.574 $" , "Holland 22.02.94, 21 years 3.260 $"

27.05.15 , "2nd round" , "Thiago Moura Monteiro" , "Pawel Cias" , "6-3, 6-0" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Brazil 31.05.94, 21 years 422 98 50.624 $" , "Poland 22.02.94, 21 years 771 27 12.555 $"

27.05.15 , "2nd round" , "George Tsivadze" , "Stijn Meulemans" , "6-2, 6-3" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Georgia 02.01.93, 22 years 832 21 9.733 $" , "Belgium 26.06.92, 22 years 1.674 $"

25.05.15 , "1st round" , "Dmitry Surchenko" , "Victor Gurevich" , "6-0, 6-1" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Russia 02.05.90, 25 years 10.195 $" , "USA 25.02.96, 19 years 344 $"

27.05.15 , "2nd round" , "Grzegorz Panfil" , "Dmitry Surchenko" , "6-2, 6-4" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Poland 01.01.88, 27 years 183 cm 71 kg Left-handed 280 175 159.358 $" , "Russia 02.05.90, 25 years 10.195 $"

25.05.15 , "1st round" , "Aleksandre Metreveli" , "Jeff Guerrero" , "6-1, 6-3" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Georgia 10.08.93, 21 years 706 33 14.929 $" , "Mexico 30.05.95, 20 years"

26.05.15 , "1st round" , "Pawel Cias" , "Maciej Nowak" , "6-0, 6-1" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Poland 22.02.94, 21 years 771 27 12.555 $" , "Poland 22.12.93, 21 years 1.214 $"

25.05.15 , "1st round" , "Stijn Meulemans" , "Mikhail Korovin" , "6-2, 7-5" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Belgium 26.06.92, 22 years 1.674 $" , "Russia 26.02.96, 19 years 1.284 $"

26.05.15 , "1st round" , "Pedro Bernardi" , "Sergey Baryshev" , "6-2, 6-1" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Brazil 16.04.91, 24 years 11.604 $" , "Russia 04.12.96, 18 years 476 $"

26.05.15 , "1st round" , "Karol Drzewiecki" , "Shota Meparidze" , "6-4, 7-5" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Poland 01.11.95, 19 years 3.234 $" , "Georgia 02.04.96, 19 years 887 $"

26.05.15 , "1st round" , "Pedro Sakamoto" , "Constantinos Ioannides" , "6-4, 7-66" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Brazil 29.06.93, 21 years 597 48 26.221 $" , "Cyprus 07.06.95, 19 years 208 $"

26.05.15 , "1st round" , "Grzegorz Panfil" , "Edin Zecevic" , "6-1, 6-3" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Poland 01.01.88, 27 years 183 cm 71 kg Left-handed 280 175 159.358 $" , "Australia 04.09.94, 20 years 832 $"

25.05.15 , "1st round" , "George Tsivadze" , "Mubarak Al Harrasi" , "6-2, 6-2" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Georgia 02.01.93, 22 years 832 21 9.733 $" , "Qatar 14.04.95, 20 years 1.914 $"

25.05.15 , "1st round" , "Marco Bortolotti" , "Mikayel Avetisyan" , "6-1, 7-5" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Italy 21.01.91, 24 years 625 44 39.457 $" , "Armenia 03.02.96, 19 years 766 $"

25.05.15 , "1st round" , "Victor Baluda" , "Aleksandre Bakshi" , "6-4, 6-2" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Russia 30.09.92, 22 years 396 110 100.550 $" , "Georgia 15.07.97, 17 years 1.160 $"

25.05.15 , "1st round" , "Thiago Moura Monteiro" , "Mousa Zayed" , "6-2, 6-2" , "Georgia F3" , "Clay" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Brazil 31.05.94, 21 years 422 98 50.624 $" , "Qatar 09.03.94, 21 years 29.545 $"

19.05.15 , "q 1" , "Guilherme Clezar" , "Benjamin Mitchell" , "7-64, 6-4" , "Paris" , "Clay" , 51/67 (76%) , 32/65 (49%) , 32/51 (63%) , 19/32 (59%) , 7/16 (44%) , 14/33 (42%) , 5/7 (71%) , 4/5 (80%) , 32/65 (49%) , 28/67 (42%) , 71/132 (54%) , 61/132 (46%) , 0 , 3 , 6 , 2 , "Brazil 31.12.92, 22 years 172 288 226.295 $" , "Australia 30.11.92, 22 years 230 209 201.598 $"

